0.119959	0.119959	B
0.869251	0.869251	B
1.619263	1.619263	B
2.369636	2.369636	B
3.119648	3.119648	B
3.886000	3.886000	B
4.636000	4.636000	B
5.386000	5.386000	B
6.136000	6.136000	B
6.886000	6.886000	B
7.636000	7.636000	B
8.386000	8.386000	B
9.136000	9.136000	B
9.886000	9.886000	B
10.636000	10.636000	B
11.386000	11.386000	B
12.136000	12.136000	B
12.886000	12.886000	B
13.636000	13.636000	B
14.386000	14.386000	B
